any,territori,codi_municipi,nom,illa,nivell,us,num_bens,valor_total_milers_eur,valor_mitja_eur
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Comercial,213.0,24856.61,116697.7
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Cultural,5.0,6126.97,1225394.0
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Ocio y hostelería,9.0,2001.68,222408.89
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Industrial,544.0,38560.93,70884.06
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Deportivo,24.0,4409.84,183743.33
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Suelo vacante,1313.0,67234.51,51206.79
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Oficinas,20.0,1277.85,63892.5
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Religioso,6.0,2728.82,454803.33
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Espectáculos,2.0,,
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Residencial,6447.0,509610.37,79046.13
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Sanidad y beneficencia,7.0,4347.53,621075.71
2018,07013 Campos,07013,Campos,MALLORCA,Municipi,Otros usos,,,
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,TOTAL USOS,12303.0,1579959.47,128420.67
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Almacén y estacionamiento,2130.0,22640.37,10629.28
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Comercial,551.0,96403.78,174961.49
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Cultural,6.0,7255.36,1209226.67
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Ocio y hostelería,284.0,446734.47,1573008.7
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Industrial,260.0,22185.35,85328.27
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Deportivo,216.0,15251.79,70610.14
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Suelo vacante,1355.0,170294.93,125678.92
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Oficinas,38.0,4950.23,130269.21
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Edificio singular,5.0,1516.34,303268.0
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Religioso,5.0,1492.67,298534.0
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Espectáculos,4.0,2520.45,630112.5
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Residencial,7440.0,777784.37,104540.91
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Sanidad y beneficencia,9.0,10929.35,1214372.22
2018,07014 Capdepera,07014,Capdepera,MALLORCA,Municipi,Otros usos,,0.0,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,TOTAL USOS,3025.0,127323.38,42090.37
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Almacén y estacionamiento,701.0,5073.4,7237.38
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Comercial,45.0,2481.9,55153.33
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Cultural,3.0,,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Ocio y hostelería,3.0,,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Industrial,71.0,12190.92,171703.1
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Deportivo,12.0,1177.95,98162.5
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Suelo vacante,181.0,2967.07,16392.65
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Oficinas,3.0,,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Edificio singular,1.0,,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Religioso,0.0,,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Residencial,1990.0,99484.38,49992.15
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Sanidad y beneficencia,15.0,693.17,46211.33
2018,07016 Consell,07016,Consell,MALLORCA,Municipi,Otros usos,,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,TOTAL USOS,513.0,42612.52,83065.34
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Almacén y estacionamiento,37.0,758.6,20502.7
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Comercial,7.0,338.97,48424.29
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Cultural,3.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Ocio y hostelería,0.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Industrial,31.0,1199.97,38708.71
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Deportivo,1.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Suelo vacante,40.0,2150.87,53771.75
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Oficinas,1.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Religioso,2.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Residencial,388.0,34852.74,89826.65
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Sanidad y beneficencia,1.0,,
2018,07017 Costitx,07017,Costitx,MALLORCA,Municipi,Otros usos,,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,TOTAL USOS,975.0,205310.47,210574.84
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Almacén y estacionamiento,22.0,2698.07,122639.55
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Comercial,11.0,1355.4,123218.18
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Cultural,2.0,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Ocio y hostelería,11.0,24198.26,2199841.82
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Industrial,20.0,2002.64,100132.0
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Deportivo,6.0,836.09,139348.33
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Suelo vacante,148.0,18884.7,127599.32
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Oficinas,1.0,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Edificio singular,0.0,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Religioso,0.0,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Residencial,753.0,154367.3,205003.05
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Sanidad y beneficencia,1.0,,
2018,07018 Deià,07018,Deià,MALLORCA,Municipi,Otros usos,,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,TOTAL USOS,367.0,52659.49,143486.35
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Almacén y estacionamiento,12.0,120.73,10060.83
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Comercial,2.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Cultural,3.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Ocio y hostelería,16.0,11986.28,749142.5
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Industrial,34.0,3110.49,91485.0
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Deportivo,4.0,314.16,78540.0
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Suelo vacante,127.0,6218.8,48966.93
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Oficinas,0.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Religioso,2.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Residencial,165.0,20010.1,121273.33
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Sanidad y beneficencia,0.0,,
2018,07019 Escorca,07019,Escorca,MALLORCA,Municipi,Otros usos,,,
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,TOTAL USOS,3074.0,310954.11,101156.18
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Almacén y estacionamiento,426.0,8863.16,20805.54
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Comercial,56.0,4152.58,74153.21
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Cultural,3.0,,
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Ocio y hostelería,8.0,1780.8,222600.0
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Industrial,38.0,2395.29,63033.95
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Deportivo,10.0,1235.98,123598.0
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Suelo vacante,205.0,18588.57,90675.95
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Oficinas,18.0,758.3,42127.78
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Edificio singular,1.0,,
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Religioso,3.0,,
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Residencial,2299.0,264481.38,115041.92
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Sanidad y beneficencia,7.0,78.64,11234.29
2018,07020 Esporles,07020,Esporles,MALLORCA,Municipi,Otros usos,,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,TOTAL USOS,503.0,35004.17,69590.8
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Almacén y estacionamiento,16.0,206.94,12933.75
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Comercial,4.0,122.99,30747.5
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Cultural,1.0,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Ocio y hostelería,9.0,3820.63,424514.44
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Industrial,70.0,1520.95,21727.86
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Deportivo,9.0,1071.22,119024.44
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Suelo vacante,22.0,409.78,18626.36
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Oficinas,1.0,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Religioso,1.0,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Residencial,368.0,27079.03,73584.32
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Sanidad y beneficencia,0.0,,
2018,07021 Estellencs,07021,Estellencs,MALLORCA,Municipi,Otros usos,,,
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,TOTAL USOS,14547.0,996454.21,68498.95
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Almacén y estacionamiento,2724.0,52229.97,19174.0
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Comercial,560.0,42326.23,75582.55
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Cultural,14.0,9291.19,663656.43
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Ocio y hostelería,289.0,104619.36,362004.71
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Industrial,231.0,20412.1,88364.07
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Deportivo,292.0,9529.48,32635.21
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Suelo vacante,988.0,55935.95,56615.33
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Oficinas,72.0,5472.82,76011.39
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Edificio singular,10.0,2141.65,214165.0
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Religioso,10.0,2098.16,209816.0
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Espectáculos,3.0,,
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Residencial,9345.0,684191.52,73214.72
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Sanidad y beneficencia,9.0,4830.53,536725.56
2018,07022 Felanitx,07022,Felanitx,MALLORCA,Municipi,Otros usos,,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,TOTAL USOS,495.0,66095.37,133526.0
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Almacén y estacionamiento,65.0,907.37,13959.54
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Comercial,8.0,609.61,76201.25
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Cultural,1.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Ocio y hostelería,6.0,4455.1,742516.67
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Industrial,11.0,306.77,27888.18
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Deportivo,3.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Suelo vacante,50.0,3947.29,78945.8
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Oficinas,0.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Religioso,1.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Residencial,348.0,52506.78,150881.55
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Sanidad y beneficencia,0.0,,
2018,07025 Fornalutx,07025,Fornalutx,MALLORCA,Municipi,Otros usos,,,
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,TOTAL USOS,21289.0,1087631.45,51088.89
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Almacén y estacionamiento,6103.0,78084.53,12794.45
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Comercial,1192.0,118564.55,99466.9
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Cultural,25.0,30695.63,1227825.2
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Ocio y hostelería,7.0,1915.75,273678.57
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Industrial,694.0,73372.03,105723.39
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Deportivo,17.0,19372.72,1139571.76
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Suelo vacante,468.0,20789.65,44422.33
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Oficinas,180.0,22497.21,124984.5
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Edificio singular,4.0,4063.98,1015995.0
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Religioso,7.0,6248.14,892591.43
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Espectáculos,1.0,,
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Residencial,12572.0,696380.12,55391.36
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Sanidad y beneficencia,19.0,15177.01,798790.0
2018,07027 Inca,07027,Inca,MALLORCA,Municipi,Otros usos,,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,TOTAL USOS,549.0,33203.99,60480.86
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Almacén y estacionamiento,43.0,918.36,21357.21
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Comercial,6.0,372.83,62138.33
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Cultural,2.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Ocio y hostelería,3.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Industrial,49.0,1294.36,26415.51
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Deportivo,2.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Suelo vacante,44.0,1026.57,23331.14
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Oficinas,2.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Edificio singular,1.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Religioso,4.0,189.16,47290.0
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Espectáculos,1.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Residencial,392.0,28194.55,71924.87
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Sanidad y beneficencia,0.0,,
2018,07028 Lloret de Vistalegre,07028,Lloret de Vistalegre,MALLORCA,Municipi,Otros usos,,,
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,TOTAL USOS,3236.0,228921.24,70742.04
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Almacén y estacionamiento,540.0,8727.2,16161.48
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Comercial,81.0,6085.06,75124.2
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Cultural,8.0,3566.26,445782.5
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Ocio y hostelería,6.0,1246.71,207785.0
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Industrial,67.0,26756.45,399350.0
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Deportivo,8.0,5970.43,746303.75
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Suelo vacante,286.0,13634.15,47671.85
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Oficinas,7.0,711.88,101697.14
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Edificio singular,1.0,,
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Religioso,0.0,,
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Espectáculos,1.0,,
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Residencial,2229.0,161394.62,72406.74
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Sanidad y beneficencia,2.0,,
2018,07029 Lloseta,07029,Lloseta,MALLORCA,Municipi,Otros usos,,,
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,TOTAL USOS,2015.0,108220.1,53707.25
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Almacén y estacionamiento,60.0,1121.92,18698.67
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Comercial,12.0,616.15,51345.83
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Cultural,2.0,,
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Ocio y hostelería,4.0,793.4,198350.0
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Industrial,155.0,4144.88,26741.16
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Deportivo,9.0,1180.9,131211.11
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Suelo vacante,212.0,3593.59,16950.9
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Oficinas,4.0,609.58,152395.0
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Religioso,2.0,,
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Espectáculos,1.0,,
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Residencial,1551.0,94646.44,61022.85
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Sanidad y beneficencia,1.0,,
2018,07030 Llubí,07030,Llubí,MALLORCA,Municipi,Otros usos,,,
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,TOTAL USOS,26105.0,2263283.27,86699.23
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Almacén y estacionamiento,4768.0,61245.94,12845.21
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Comercial,807.0,87278.28,108151.52
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Cultural,8.0,12580.19,1572523.75
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Ocio y hostelería,236.0,263254.83,1115486.57
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Industrial,657.0,85190.86,129666.45
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Deportivo,62.0,57000.46,919362.26
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Suelo vacante,1596.0,104853.51,65697.69
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Oficinas,98.0,29604.76,302089.39
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Edificio singular,6.0,4921.45,820241.67
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Religioso,3.0,,
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Espectáculos,1.0,,
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Residencial,17848.0,1548655.43,86769.13
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Sanidad y beneficencia,15.0,6636.86,442457.33
2018,07031 Llucmajor,07031,Llucmajor,MALLORCA,Municipi,Otros usos,,,
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,TOTAL USOS,43287.0,2141519.03,49472.57
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Almacén y estacionamiento,8811.0,100310.14,11384.65
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Comercial,1913.0,147732.46,77225.54
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Cultural,34.0,24134.75,709845.59
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Ocio y hostelería,735.0,274323.8,373229.66
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Industrial,1933.0,122706.07,63479.6
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Deportivo,75.0,22197.77,295970.27
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Suelo vacante,2737.0,80635.88,29461.41
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Oficinas,419.0,39017.11,93119.59
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Edificio singular,581.0,10154.66,17477.9
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Religioso,18.0,4170.75,231708.33
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Espectáculos,4.0,2808.25,702062.5
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Residencial,25942.0,1272726.96,49060.48
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Sanidad y beneficencia,85.0,40600.42,477652.0
2018,07033 Manacor,07033,Manacor,MALLORCA,Municipi,Otros usos,,0.0,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,TOTAL USOS,901.0,87088.22,96657.29
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Almacén y estacionamiento,88.0,1838.38,20890.68
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Comercial,6.0,645.6,107600.0
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Cultural,3.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Ocio y hostelería,1.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Industrial,48.0,2055.03,42813.13
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Deportivo,5.0,2325.86,465172.0
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Suelo vacante,103.0,7106.35,68993.69
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Oficinas,1.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Edificio singular,2.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Religioso,3.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Residencial,639.0,70070.95,109657.2
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Sanidad y beneficencia,2.0,,
2018,07034 Mancor de la Vall,07034,Mancor de la Vall,MALLORCA,Municipi,Otros usos,,,
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,TOTAL USOS,1766.0,89015.09,50404.92
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Almacén y estacionamiento,155.0,3391.07,21877.87
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Comercial,10.0,776.4,77640.0
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Cultural,4.0,817.2,204300.0
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Ocio y hostelería,0.0,,
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Industrial,187.0,6226.58,33297.22
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Deportivo,6.0,333.72,55620.0
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Suelo vacante,274.0,5506.57,20096.97
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Oficinas,2.0,,
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Edificio singular,0.0,,
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Religioso,1.0,,
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Espectáculos,0.0,,
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Residencial,1123.0,70940.38,63170.42
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Sanidad y beneficencia,4.0,766.6,191650.0
2018,07035 Maria de la Salut,07035,Maria de la Salut,MALLORCA,Municipi,Otros usos,,,
2018,07036 Marratxí,07036,Marratxí,MALLORCA,Municipi,TOTAL USOS,18510.0,2048217.0,110654.62
2018,07036 Marratxí,07036,Marratxí,MALLORCA,Municipi,Almacén y estacionamiento,2634.0,46585.62,17686.26
