periode_codi,any,mes,tipus_periode,codi_municipi,municipi,illa,ocupacio_apartaments_pct,ocupacio_places_pct,ocupacio_apartaments_cap_setmana_pct,ocupacio_places_cap_setmana_pct,qualitat
2010-M10,2010,10,mensual,07042,Pollença,Mallorca,24.36,19.27,25.48,20.42,A
2010-M10,2010,10,mensual,07046,Sant Antoni de Portmany,Eivissa,23.72,19.7,25.57,20.44,A
2010-M10,2010,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,38.8,25.74,40.24,26.8,A
2010-M10,2010,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,52.76,39.72,51.19,37.87,A
2010-M10,2010,10,mensual,07052,Sant Lluís,Menorca,17.09,11.26,21.33,13.6,A
2010-M10,2010,10,mensual,07054,Santa Eulària des Riu,Eivissa,34.61,24.37,33.67,23.9,A
2010-M10,2010,10,mensual,07057,Santanyí,Mallorca,49.88,42.24,51.62,42.76,A
2010-M10,2010,10,mensual,07062,Son Servera,Mallorca,55.11,43.85,54.62,42.67,A
2010-M11,2010,11,mensual,07003,Alcúdia,Mallorca,,,,,U
2010-M11,2010,11,mensual,07011,Calvià,Mallorca,53.4,32.39,54.84,33.45,A
2010-M11,2010,11,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2010-M11,2010,11,mensual,07022,Felanitx,Mallorca,,,,,U
2010-M11,2010,11,mensual,07024,Formentera,Formentera,,,,,U
2010-M11,2010,11,mensual,07026,Eivissa,Eivissa,,,,,U
2010-M11,2010,11,mensual,07040,Palma,Mallorca,54.7,36.93,57.08,40.79,A
2010-M11,2010,11,mensual,07042,Pollença,Mallorca,,,,,U
2010-M11,2010,11,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2010-M11,2010,11,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2010-M11,2010,11,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2010-M11,2010,11,mensual,07052,Sant Lluís,Menorca,,,,,U
2010-M11,2010,11,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2010-M11,2010,11,mensual,07057,Santanyí,Mallorca,,,,,U
2010-M11,2010,11,mensual,07062,Son Servera,Mallorca,,,,,U
2010-M12,2010,12,mensual,07003,Alcúdia,Mallorca,,,,,U
2010-M12,2010,12,mensual,07011,Calvià,Mallorca,31.13,20.56,31.02,20.27,A
2010-M12,2010,12,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2010-M12,2010,12,mensual,07022,Felanitx,Mallorca,,,,,U
2010-M12,2010,12,mensual,07024,Formentera,Formentera,,,,,U
2010-M12,2010,12,mensual,07026,Eivissa,Eivissa,,,,,U
2010-M12,2010,12,mensual,07040,Palma,Mallorca,33.81,24.56,33.83,24.76,A
2010-M12,2010,12,mensual,07042,Pollença,Mallorca,,,,,U
2010-M12,2010,12,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2010-M12,2010,12,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2010-M12,2010,12,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2010-M12,2010,12,mensual,07052,Sant Lluís,Menorca,,,,,U
2010-M12,2010,12,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2010-M12,2010,12,mensual,07057,Santanyí,Mallorca,,,,,U
2010-M12,2010,12,mensual,07062,Son Servera,Mallorca,,,,,U
2011,2011,,anual,07003,Alcúdia,Mallorca,64.17,60.31,63.7,60.06,A
2011,2011,,anual,07011,Calvià,Mallorca,74.89,61.14,76.36,62.55,A
2011,2011,,anual,07015,Ciutadella de Menorca,Menorca,66.13,56.19,67.52,56.8,A
2011,2011,,anual,07022,Felanitx,Mallorca,47.48,33.16,47.37,32.89,A
2011,2011,,anual,07024,Formentera,Formentera,70.93,52.54,73.13,54.75,A
2011,2011,,anual,07026,Eivissa,Eivissa,75.17,56.48,77.63,58.93,A
2011,2011,,anual,07040,Palma,Mallorca,69.22,52.33,71.99,54.36,A
2011,2011,,anual,07042,Pollença,Mallorca,69.91,61.72,69.57,61.7,A
2011,2011,,anual,07046,Sant Antoni de Portmany,Eivissa,70.93,62.47,71.55,63.1,A
2011,2011,,anual,07048,Sant Josep de sa Talaia,Eivissa,64.25,50.63,65.07,51.35,A
2011,2011,,anual,07051,Sant Llorenç des Cardassar,Mallorca,73.44,56.36,72.29,55.45,A
2011,2011,,anual,07052,Sant Lluís,Menorca,49.4,39.24,50.21,39.88,A
2011,2011,,anual,07054,Santa Eulària des Riu,Eivissa,54.81,41.31,55.51,41.75,A
2011,2011,,anual,07057,Santanyí,Mallorca,61.61,56.08,61.12,55.8,A
2011,2011,,anual,07062,Son Servera,Mallorca,55.29,45.93,55.1,45.71,A
2011-M01,2011,1,mensual,07003,Alcúdia,Mallorca,,,,,U
2011-M01,2011,1,mensual,07011,Calvià,Mallorca,46.94,24.38,48.29,25.18,A
2011-M01,2011,1,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2011-M01,2011,1,mensual,07022,Felanitx,Mallorca,,,,,U
2011-M01,2011,1,mensual,07024,Formentera,Formentera,,,,,U
2011-M01,2011,1,mensual,07026,Eivissa,Eivissa,,,,,U
2011-M01,2011,1,mensual,07040,Palma,Mallorca,43.02,25.91,44.72,28.47,A
2011-M01,2011,1,mensual,07042,Pollença,Mallorca,,,,,U
2011-M01,2011,1,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2011-M01,2011,1,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2011-M01,2011,1,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2011-M01,2011,1,mensual,07052,Sant Lluís,Menorca,,,,,U
2011-M01,2011,1,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2011-M01,2011,1,mensual,07057,Santanyí,Mallorca,,,,,U
2011-M01,2011,1,mensual,07062,Son Servera,Mallorca,,,,,U
2011-M02,2011,2,mensual,07003,Alcúdia,Mallorca,,,,,U
2011-M02,2011,2,mensual,07011,Calvià,Mallorca,52.69,29.71,52.11,29.38,A
2011-M02,2011,2,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2011-M02,2011,2,mensual,07022,Felanitx,Mallorca,,,,,U
2011-M02,2011,2,mensual,07024,Formentera,Formentera,,,,,U
2011-M02,2011,2,mensual,07026,Eivissa,Eivissa,,,,,U
2011-M02,2011,2,mensual,07040,Palma,Mallorca,40.83,32.23,42.64,35.36,A
2011-M02,2011,2,mensual,07042,Pollença,Mallorca,,,,,U
2011-M02,2011,2,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2011-M02,2011,2,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2011-M02,2011,2,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2011-M02,2011,2,mensual,07052,Sant Lluís,Menorca,,,,,U
2011-M02,2011,2,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2011-M02,2011,2,mensual,07057,Santanyí,Mallorca,,,,,U
2011-M02,2011,2,mensual,07062,Son Servera,Mallorca,,,,,U
