periode_codi,any,mes,tipus_periode,codi_municipi,municipi,illa,ocupacio_places_pct,ocupacio_habitacions_pct,ocupacio_places_cap_setmana_pct,qualitat
2024-M02,2024,2,mensual,07057,Santanyí,Mallorca,,,,U
2024-M02,2024,2,mensual,07059,Ses Salines,Mallorca,,,,U
2024-M02,2024,2,mensual,07061,Sóller,Mallorca,,,,U
2024-M02,2024,2,mensual,07062,Son Servera,Mallorca,,,,U
2024-M03,2024,3,mensual,07002,Alaior,Menorca,,,,U
2024-M03,2024,3,mensual,07003,Alcúdia,Mallorca,52.85,68.04,44.25,A
2024-M03,2024,3,mensual,07005,Andratx,Mallorca,36.93,40.19,36.97,A
2024-M03,2024,3,mensual,07011,Calvià,Mallorca,50.61,54.21,54.2,A
2024-M03,2024,3,mensual,07014,Capdepera,Mallorca,58.37,67.62,51.65,A
2024-M03,2024,3,mensual,07015,Ciutadella de Menorca,Menorca,19.8,22.92,21.11,A
2024-M03,2024,3,mensual,07022,Felanitx,Mallorca,,,,U
2024-M03,2024,3,mensual,07024,Formentera,Formentera,,,,U
2024-M03,2024,3,mensual,07026,Eivissa,Eivissa,38.59,49.07,35.47,A
2024-M03,2024,3,mensual,07031,Llucmajor,Mallorca,,,,U
2024-M03,2024,3,mensual,07032,Maó,Menorca,33.71,40.58,35.97,A
2024-M03,2024,3,mensual,07033,Manacor,Mallorca,,,,U
2024-M03,2024,3,mensual,07039,Muro,Mallorca,49.8,52.23,42.73,A
2024-M03,2024,3,mensual,07040,Palma,Mallorca,57.2,64.37,60.16,A
2024-M03,2024,3,mensual,07042,Pollença,Mallorca,33.89,60.63,33.03,A
2024-M03,2024,3,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2024-M03,2024,3,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2024-M03,2024,3,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2024-M03,2024,3,mensual,07051,Sant Llorenç des Cardassar,Mallorca,50.64,58.41,30.56,A
2024-M03,2024,3,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2024-M03,2024,3,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2024-M03,2024,3,mensual,07055,Santa Margalida,Mallorca,40.64,49.74,47.57,A
2024-M03,2024,3,mensual,07057,Santanyí,Mallorca,48.03,41.99,46.54,A
2024-M03,2024,3,mensual,07059,Ses Salines,Mallorca,24.01,29.23,22.43,A
2024-M03,2024,3,mensual,07061,Sóller,Mallorca,63.53,71.57,74.05,A
2024-M03,2024,3,mensual,07062,Son Servera,Mallorca,54.39,60.35,62.59,A
2024-M04,2024,4,mensual,07002,Alaior,Menorca,,,,U
2024-M04,2024,4,mensual,07003,Alcúdia,Mallorca,66.83,80.64,66.95,A
2024-M04,2024,4,mensual,07005,Andratx,Mallorca,53.22,59.79,55.27,A
2024-M04,2024,4,mensual,07011,Calvià,Mallorca,67.48,72.32,74.71,A
2024-M04,2024,4,mensual,07014,Capdepera,Mallorca,55.37,68.61,56.3,A
2024-M04,2024,4,mensual,07015,Ciutadella de Menorca,Menorca,55.9,59.03,63.21,A
2024-M04,2024,4,mensual,07022,Felanitx,Mallorca,59.64,72.36,60.05,A
2024-M04,2024,4,mensual,07024,Formentera,Formentera,38.17,43.97,42.86,A
2024-M04,2024,4,mensual,07026,Eivissa,Eivissa,60.2,62.9,78.75,A
2024-M04,2024,4,mensual,07031,Llucmajor,Mallorca,72.98,74.1,83.34,A
2024-M04,2024,4,mensual,07032,Maó,Menorca,56.8,69.34,62.11,A
2024-M04,2024,4,mensual,07033,Manacor,Mallorca,25.53,25.72,22.01,A
2024-M04,2024,4,mensual,07039,Muro,Mallorca,70.45,71.3,71.56,A
2024-M04,2024,4,mensual,07040,Palma,Mallorca,73.1,82.67,78.09,A
2024-M04,2024,4,mensual,07042,Pollença,Mallorca,66.89,85.52,69.38,A
2024-M04,2024,4,mensual,07046,Sant Antoni de Portmany,Eivissa,62.4,71.27,75.56,A
2024-M04,2024,4,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2024-M04,2024,4,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2024-M04,2024,4,mensual,07051,Sant Llorenç des Cardassar,Mallorca,73.15,82.85,69.9,A
2024-M04,2024,4,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2024-M04,2024,4,mensual,07054,Santa Eulària des Riu,Eivissa,73.25,74.78,91.48,A
2024-M04,2024,4,mensual,07055,Santa Margalida,Mallorca,47.43,59.09,52.14,A
2024-M04,2024,4,mensual,07057,Santanyí,Mallorca,52.24,60.12,52.45,A
2024-M04,2024,4,mensual,07059,Ses Salines,Mallorca,45.61,56.29,47.09,A
2024-M04,2024,4,mensual,07061,Sóller,Mallorca,81.51,86.75,85.06,A
2024-M04,2024,4,mensual,07062,Son Servera,Mallorca,69.72,74.65,69.7,A
2024-M05,2024,5,mensual,07002,Alaior,Menorca,62.34,64.45,62.08,A
2024-M05,2024,5,mensual,07003,Alcúdia,Mallorca,74.86,81.56,73.34,A
2024-M05,2024,5,mensual,07005,Andratx,Mallorca,66.64,77.77,69.3,A
2024-M05,2024,5,mensual,07011,Calvià,Mallorca,72.83,78.14,79.26,A
2024-M05,2024,5,mensual,07014,Capdepera,Mallorca,61.22,67.14,57.5,A
2024-M05,2024,5,mensual,07015,Ciutadella de Menorca,Menorca,61.1,66.33,60.08,A
2024-M05,2024,5,mensual,07022,Felanitx,Mallorca,75.63,86.2,74.88,A
2024-M05,2024,5,mensual,07024,Formentera,Formentera,52.99,59.51,56.65,A
2024-M05,2024,5,mensual,07026,Eivissa,Eivissa,67.98,76.27,71.78,A
2024-M05,2024,5,mensual,07031,Llucmajor,Mallorca,74.66,76.97,76.63,A
2024-M05,2024,5,mensual,07032,Maó,Menorca,52.82,70.45,44.26,A
2024-M05,2024,5,mensual,07033,Manacor,Mallorca,62.94,63.36,62.44,A
2024-M05,2024,5,mensual,07039,Muro,Mallorca,75.93,78.97,73.16,A
2024-M05,2024,5,mensual,07040,Palma,Mallorca,77.64,86.83,81.27,A
2024-M05,2024,5,mensual,07042,Pollença,Mallorca,77.58,85.69,77.45,A
2024-M05,2024,5,mensual,07046,Sant Antoni de Portmany,Eivissa,71.44,77.32,81.85,A
2024-M05,2024,5,mensual,07048,Sant Josep de sa Talaia,Eivissa,68.88,74.74,71.62,A
2024-M05,2024,5,mensual,07050,Sant Joan de Labritja,Eivissa,68.88,74.74,71.62,A
2024-M05,2024,5,mensual,07051,Sant Llorenç des Cardassar,Mallorca,78.89,84.21,74.42,A
2024-M05,2024,5,mensual,07052,Sant Lluís,Menorca,53.85,64.48,41.74,A
2024-M05,2024,5,mensual,07054,Santa Eulària des Riu,Eivissa,68.87,72.79,73.36,A
2024-M05,2024,5,mensual,07055,Santa Margalida,Mallorca,74.59,80.45,76.5,A
2024-M05,2024,5,mensual,07057,Santanyí,Mallorca,68.95,69.76,71.64,A
2024-M05,2024,5,mensual,07059,Ses Salines,Mallorca,57.43,71.74,56.05,A
2024-M05,2024,5,mensual,07061,Sóller,Mallorca,83.21,91.54,84.83,A
2024-M05,2024,5,mensual,07062,Son Servera,Mallorca,75.08,83.09,71.26,A
2024-M06,2024,6,mensual,07002,Alaior,Menorca,85.25,84.32,84.87,A
2024-M06,2024,6,mensual,07003,Alcúdia,Mallorca,86.31,88.01,86.29,A
2024-M06,2024,6,mensual,07005,Andratx,Mallorca,73.43,80.21,81.19,A
2024-M06,2024,6,mensual,07011,Calvià,Mallorca,77.34,85.44,80.52,A
2024-M06,2024,6,mensual,07014,Capdepera,Mallorca,77.73,84.57,76.49,A
2024-M06,2024,6,mensual,07015,Ciutadella de Menorca,Menorca,76.78,86.23,76.07,A
2024-M06,2024,6,mensual,07022,Felanitx,Mallorca,81.37,88.53,78.08,A
2024-M06,2024,6,mensual,07024,Formentera,Formentera,71.62,76.89,74.05,A
2024-M06,2024,6,mensual,07026,Eivissa,Eivissa,73.44,82.85,83.44,A
2024-M06,2024,6,mensual,07031,Llucmajor,Mallorca,88.06,89.48,90.46,A
2024-M06,2024,6,mensual,07032,Maó,Menorca,68.72,85.95,70.86,A
2024-M06,2024,6,mensual,07033,Manacor,Mallorca,73.55,69.97,73.43,A
2024-M06,2024,6,mensual,07039,Muro,Mallorca,83.95,90.04,83.14,A
2024-M06,2024,6,mensual,07040,Palma,Mallorca,83.82,90.4,87.93,A
2024-M06,2024,6,mensual,07042,Pollença,Mallorca,83.38,90.01,83.07,A
2024-M06,2024,6,mensual,07046,Sant Antoni de Portmany,Eivissa,83.07,85.53,84.85,A
2024-M06,2024,6,mensual,07048,Sant Josep de sa Talaia,Eivissa,76.05,81.71,78.07,A
2024-M06,2024,6,mensual,07050,Sant Joan de Labritja,Eivissa,79.6,83.97,77.33,A
2024-M06,2024,6,mensual,07051,Sant Llorenç des Cardassar,Mallorca,89.78,93.52,88.11,A
2024-M06,2024,6,mensual,07052,Sant Lluís,Menorca,70.13,83.8,76.15,A
2024-M06,2024,6,mensual,07054,Santa Eulària des Riu,Eivissa,74.88,81.11,77.0,A
2024-M06,2024,6,mensual,07055,Santa Margalida,Mallorca,90.16,90.21,87.08,A
2024-M06,2024,6,mensual,07057,Santanyí,Mallorca,79.14,84.17,72.18,A
2024-M06,2024,6,mensual,07059,Ses Salines,Mallorca,69.99,84.65,72.89,A
2024-M06,2024,6,mensual,07061,Sóller,Mallorca,92.72,93.83,90.83,A
2024-M06,2024,6,mensual,07062,Son Servera,Mallorca,84.74,90.79,86.15,A
2024-M07,2024,7,mensual,07002,Alaior,Menorca,86.17,81.56,83.18,A
2024-M07,2024,7,mensual,07003,Alcúdia,Mallorca,89.65,90.83,86.81,A
2024-M07,2024,7,mensual,07005,Andratx,Mallorca,78.05,81.78,82.76,A
2024-M07,2024,7,mensual,07011,Calvià,Mallorca,87.54,91.24,87.66,A
2024-M07,2024,7,mensual,07014,Capdepera,Mallorca,89.6,91.5,86.49,A
2024-M07,2024,7,mensual,07015,Ciutadella de Menorca,Menorca,82.69,88.98,82.35,A
2024-M07,2024,7,mensual,07022,Felanitx,Mallorca,91.11,92.09,87.2,A
2024-M07,2024,7,mensual,07024,Formentera,Formentera,82.64,78.0,87.44,A
2024-M07,2024,7,mensual,07026,Eivissa,Eivissa,85.21,91.58,90.25,A
2024-M07,2024,7,mensual,07031,Llucmajor,Mallorca,87.95,89.81,90.82,A
2024-M07,2024,7,mensual,07032,Maó,Menorca,75.15,89.39,66.8,A
2024-M07,2024,7,mensual,07033,Manacor,Mallorca,80.52,75.87,78.01,A
2024-M07,2024,7,mensual,07039,Muro,Mallorca,90.32,94.17,90.45,A
2024-M07,2024,7,mensual,07040,Palma,Mallorca,91.15,93.68,91.81,A
2024-M07,2024,7,mensual,07042,Pollença,Mallorca,85.52,91.06,87.98,A
2024-M07,2024,7,mensual,07046,Sant Antoni de Portmany,Eivissa,81.96,85.41,87.51,A
2024-M07,2024,7,mensual,07048,Sant Josep de sa Talaia,Eivissa,84.77,86.23,86.89,A
2024-M07,2024,7,mensual,07050,Sant Joan de Labritja,Eivissa,66.12,68.12,62.34,A
2024-M07,2024,7,mensual,07051,Sant Llorenç des Cardassar,Mallorca,91.3,90.61,90.71,A
2024-M07,2024,7,mensual,07052,Sant Lluís,Menorca,81.16,89.18,80.11,A
2024-M07,2024,7,mensual,07054,Santa Eulària des Riu,Eivissa,84.25,87.14,87.18,A
2024-M07,2024,7,mensual,07055,Santa Margalida,Mallorca,91.22,93.34,92.72,A
2024-M07,2024,7,mensual,07057,Santanyí,Mallorca,86.94,90.82,88.88,A
2024-M07,2024,7,mensual,07059,Ses Salines,Mallorca,77.53,90.18,77.77,A
2024-M07,2024,7,mensual,07061,Sóller,Mallorca,90.84,93.83,95.92,A
2024-M07,2024,7,mensual,07062,Son Servera,Mallorca,88.81,92.92,88.94,A
2024-M08,2024,8,mensual,07002,Alaior,Menorca,89.87,92.88,82.99,A
2024-M08,2024,8,mensual,07003,Alcúdia,Mallorca,89.01,93.53,90.78,A
2024-M08,2024,8,mensual,07005,Andratx,Mallorca,89.45,87.05,82.83,A
2024-M08,2024,8,mensual,07011,Calvià,Mallorca,90.03,91.69,89.08,A
2024-M08,2024,8,mensual,07014,Capdepera,Mallorca,91.04,92.65,90.14,A
2024-M08,2024,8,mensual,07015,Ciutadella de Menorca,Menorca,86.43,92.11,86.76,A
2024-M08,2024,8,mensual,07022,Felanitx,Mallorca,91.47,92.97,87.47,A
2024-M08,2024,8,mensual,07024,Formentera,Formentera,88.83,88.76,84.09,A
2024-M08,2024,8,mensual,07026,Eivissa,Eivissa,87.82,93.04,86.45,A
2024-M08,2024,8,mensual,07031,Llucmajor,Mallorca,92.06,93.18,95.02,A
2024-M08,2024,8,mensual,07032,Maó,Menorca,76.26,94.76,69.09,A
2024-M08,2024,8,mensual,07033,Manacor,Mallorca,82.09,77.45,80.58,A
2024-M08,2024,8,mensual,07039,Muro,Mallorca,91.68,95.66,91.37,A
2024-M08,2024,8,mensual,07040,Palma,Mallorca,90.34,93.0,90.26,A
2024-M08,2024,8,mensual,07042,Pollença,Mallorca,86.77,91.41,88.91,A
2024-M08,2024,8,mensual,07046,Sant Antoni de Portmany,Eivissa,87.31,92.12,90.17,A
2024-M08,2024,8,mensual,07048,Sant Josep de sa Talaia,Eivissa,92.77,91.95,87.37,A
2024-M08,2024,8,mensual,07050,Sant Joan de Labritja,Eivissa,80.29,86.38,75.5,A
2024-M08,2024,8,mensual,07051,Sant Llorenç des Cardassar,Mallorca,95.0,96.37,93.99,A
2024-M08,2024,8,mensual,07052,Sant Lluís,Menorca,83.72,90.39,83.74,A
2024-M08,2024,8,mensual,07054,Santa Eulària des Riu,Eivissa,87.84,91.15,85.85,A
2024-M08,2024,8,mensual,07055,Santa Margalida,Mallorca,97.17,96.41,94.12,A
2024-M08,2024,8,mensual,07057,Santanyí,Mallorca,94.47,93.43,90.75,A
2024-M08,2024,8,mensual,07059,Ses Salines,Mallorca,80.17,91.46,79.72,A
2024-M08,2024,8,mensual,07061,Sóller,Mallorca,92.66,93.81,94.41,A
2024-M08,2024,8,mensual,07062,Son Servera,Mallorca,90.44,94.41,90.75,A
2024-M09,2024,9,mensual,07002,Alaior,Menorca,79.76,90.11,75.86,A
2024-M09,2024,9,mensual,07003,Alcúdia,Mallorca,79.43,88.77,81.66,A
2024-M09,2024,9,mensual,07005,Andratx,Mallorca,80.88,88.18,83.23,A
2024-M09,2024,9,mensual,07011,Calvià,Mallorca,80.73,89.42,81.39,A
2024-M09,2024,9,mensual,07014,Capdepera,Mallorca,82.84,89.89,83.19,A
2024-M09,2024,9,mensual,07015,Ciutadella de Menorca,Menorca,75.89,87.37,77.72,A
2024-M09,2024,9,mensual,07022,Felanitx,Mallorca,85.75,92.28,82.26,A
2024-M09,2024,9,mensual,07024,Formentera,Formentera,75.38,79.14,76.22,A
2024-M09,2024,9,mensual,07026,Eivissa,Eivissa,78.54,88.78,85.56,A
2024-M09,2024,9,mensual,07031,Llucmajor,Mallorca,86.9,89.3,90.83,A
2024-M09,2024,9,mensual,07032,Maó,Menorca,63.6,83.15,67.81,A
2024-M09,2024,9,mensual,07033,Manacor,Mallorca,68.05,68.23,70.21,A
2024-M09,2024,9,mensual,07039,Muro,Mallorca,83.96,94.1,83.62,A
2024-M09,2024,9,mensual,07040,Palma,Mallorca,81.73,89.28,85.59,A
2024-M09,2024,9,mensual,07042,Pollença,Mallorca,83.5,93.07,84.39,A
2024-M09,2024,9,mensual,07046,Sant Antoni de Portmany,Eivissa,83.36,88.82,82.26,A
2024-M09,2024,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,79.88,85.73,79.51,A
2024-M09,2024,9,mensual,07050,Sant Joan de Labritja,Eivissa,77.18,82.21,77.42,A
2024-M09,2024,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,86.12,94.5,85.03,A
2024-M09,2024,9,mensual,07052,Sant Lluís,Menorca,68.81,86.27,64.25,A
2024-M09,2024,9,mensual,07054,Santa Eulària des Riu,Eivissa,81.58,86.67,79.11,A
2024-M09,2024,9,mensual,07055,Santa Margalida,Mallorca,88.01,92.25,85.34,A
2024-M09,2024,9,mensual,07057,Santanyí,Mallorca,79.92,86.88,77.54,A
2024-M09,2024,9,mensual,07059,Ses Salines,Mallorca,72.01,90.77,75.23,A
2024-M09,2024,9,mensual,07061,Sóller,Mallorca,89.34,92.74,91.59,A
2024-M09,2024,9,mensual,07062,Son Servera,Mallorca,84.62,94.3,84.66,A
2024-M10,2024,10,mensual,07002,Alaior,Menorca,50.94,58.13,40.12,A
2024-M10,2024,10,mensual,07003,Alcúdia,Mallorca,73.11,74.87,75.38,A
2024-M10,2024,10,mensual,07005,Andratx,Mallorca,63.99,69.45,72.66,A
2024-M10,2024,10,mensual,07011,Calvià,Mallorca,72.05,77.92,73.03,A
2024-M10,2024,10,mensual,07014,Capdepera,Mallorca,60.52,64.9,68.67,A
2024-M10,2024,10,mensual,07015,Ciutadella de Menorca,Menorca,57.92,65.96,54.81,A
2024-M10,2024,10,mensual,07022,Felanitx,Mallorca,55.62,56.36,52.71,A
2024-M10,2024,10,mensual,07024,Formentera,Formentera,50.76,54.15,61.92,A
2024-M10,2024,10,mensual,07026,Eivissa,Eivissa,61.77,68.08,72.67,A
2024-M10,2024,10,mensual,07031,Llucmajor,Mallorca,68.06,77.28,80.51,A
2024-M10,2024,10,mensual,07032,Maó,Menorca,49.93,66.36,64.63,A
2024-M10,2024,10,mensual,07033,Manacor,Mallorca,63.3,63.57,63.99,A
2024-M10,2024,10,mensual,07039,Muro,Mallorca,75.8,77.11,69.03,A
2024-M10,2024,10,mensual,07040,Palma,Mallorca,74.24,83.06,81.19,A
2024-M10,2024,10,mensual,07042,Pollença,Mallorca,67.96,77.28,71.53,A
2024-M10,2024,10,mensual,07046,Sant Antoni de Portmany,Eivissa,61.49,66.17,60.16,A
2024-M10,2024,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,62.35,67.67,65.08,A
2024-M10,2024,10,mensual,07050,Sant Joan de Labritja,Eivissa,58.07,62.56,61.42,A
2024-M10,2024,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,77.32,80.59,80.14,A
2024-M10,2024,10,mensual,07052,Sant Lluís,Menorca,46.69,56.01,46.12,A
2024-M10,2024,10,mensual,07054,Santa Eulària des Riu,Eivissa,69.74,71.98,61.78,A
2024-M10,2024,10,mensual,07055,Santa Margalida,Mallorca,71.15,72.65,62.52,A
2024-M10,2024,10,mensual,07057,Santanyí,Mallorca,66.17,66.88,64.42,A
2024-M10,2024,10,mensual,07059,Ses Salines,Mallorca,58.62,72.25,60.71,A
2024-M10,2024,10,mensual,07061,Sóller,Mallorca,83.63,87.27,83.68,A
2024-M10,2024,10,mensual,07062,Son Servera,Mallorca,75.27,82.05,79.11,A
2024-M11,2024,11,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2024-M11,2024,11,mensual,07003,Alcúdia,Mallorca,,,,U
2024-M11,2024,11,mensual,07005,Andratx,Mallorca,,,,U
2024-M11,2024,11,mensual,07011,Calvià,Mallorca,29.64,46.49,36.66,A
2024-M11,2024,11,mensual,07014,Capdepera,Mallorca,,,,U
2024-M11,2024,11,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2024-M11,2024,11,mensual,07022,Felanitx,Mallorca,,,,U
2024-M11,2024,11,mensual,07024,Formentera,Formentera,,,,U
2024-M11,2024,11,mensual,07026,Eivissa,Eivissa,38.41,53.81,53.09,A
2024-M11,2024,11,mensual,07031,Llucmajor,Mallorca,,,,U
2024-M11,2024,11,mensual,07032,Maó,Menorca,28.46,43.95,31.41,A
2024-M11,2024,11,mensual,07033,Manacor,Mallorca,,,,U
2024-M11,2024,11,mensual,07039,Muro,Mallorca,,,,U
2024-M11,2024,11,mensual,07040,Palma,Mallorca,54.31,65.38,58.28,A
2024-M11,2024,11,mensual,07042,Pollença,Mallorca,,,,U
2024-M11,2024,11,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2024-M11,2024,11,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2024-M11,2024,11,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2024-M11,2024,11,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2024-M11,2024,11,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2024-M11,2024,11,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2024-M11,2024,11,mensual,07055,Santa Margalida,Mallorca,,,,U
2024-M11,2024,11,mensual,07057,Santanyí,Mallorca,,,,U
2024-M11,2024,11,mensual,07059,Ses Salines,Mallorca,,,,U
2024-M11,2024,11,mensual,07061,Sóller,Mallorca,,,,U
2024-M11,2024,11,mensual,07062,Son Servera,Mallorca,,,,U
2024-M12,2024,12,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2024-M12,2024,12,mensual,07003,Alcúdia,Mallorca,,,,U
2024-M12,2024,12,mensual,07005,Andratx,Mallorca,,,,U
2024-M12,2024,12,mensual,07011,Calvià,Mallorca,27.0,46.3,38.35,A
2024-M12,2024,12,mensual,07014,Capdepera,Mallorca,,,,U
2024-M12,2024,12,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2024-M12,2024,12,mensual,07022,Felanitx,Mallorca,,,,U
2024-M12,2024,12,mensual,07024,Formentera,Formentera,,,,U
2024-M12,2024,12,mensual,07026,Eivissa,Eivissa,38.87,49.27,42.75,A
2024-M12,2024,12,mensual,07031,Llucmajor,Mallorca,,,,U
2024-M12,2024,12,mensual,07032,Maó,Menorca,,,,U
2024-M12,2024,12,mensual,07033,Manacor,Mallorca,,,,U
2024-M12,2024,12,mensual,07039,Muro,Mallorca,0.0,0.0,0.0,A
2024-M12,2024,12,mensual,07040,Palma,Mallorca,50.26,59.07,56.15,A
2024-M12,2024,12,mensual,07042,Pollença,Mallorca,,,,U
2024-M12,2024,12,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2024-M12,2024,12,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2024-M12,2024,12,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2024-M12,2024,12,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2024-M12,2024,12,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2024-M12,2024,12,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2024-M12,2024,12,mensual,07055,Santa Margalida,Mallorca,,,,U
2024-M12,2024,12,mensual,07057,Santanyí,Mallorca,,,,U
2024-M12,2024,12,mensual,07059,Ses Salines,Mallorca,0.0,0.0,0.0,A
2024-M12,2024,12,mensual,07061,Sóller,Mallorca,,,,U
2024-M12,2024,12,mensual,07062,Son Servera,Mallorca,,,,U
2025,2025,,anual,07002,Alaior,Menorca,71.06,74.59,69.86,P
2025,2025,,anual,07003,Alcúdia,Mallorca,78.09,87.84,78.79,P
2025,2025,,anual,07005,Andratx,Mallorca,67.47,74.88,69.18,P
2025,2025,,anual,07011,Calvià,Mallorca,80.95,84.41,82.24,P
2025,2025,,anual,07014,Capdepera,Mallorca,67.36,73.47,67.69,P
2025,2025,,anual,07015,Ciutadella de Menorca,Menorca,75.16,80.97,75.66,P
2025,2025,,anual,07022,Felanitx,Mallorca,72.59,75.89,69.96,P
2025,2025,,anual,07024,Formentera,Formentera,68.3,70.29,72.4,P
2025,2025,,anual,07026,Eivissa,Eivissa,70.6,78.47,76.77,P
2025,2025,,anual,07031,Llucmajor,Mallorca,79.75,83.7,80.51,P
2025,2025,,anual,07032,Maó,Menorca,58.15,75.15,67.31,P
2025,2025,,anual,07033,Manacor,Mallorca,76.96,77.77,73.0,P
2025,2025,,anual,07039,Muro,Mallorca,81.48,85.1,81.46,P
2025,2025,,anual,07040,Palma,Mallorca,75.47,81.46,80.17,P
2025,2025,,anual,07042,Pollença,Mallorca,78.14,79.04,80.63,P
2025,2025,,anual,07046,Sant Antoni de Portmany,Eivissa,72.59,76.07,76.02,P
2025,2025,,anual,07048,Sant Josep de sa Talaia,Eivissa,75.53,79.39,76.38,P
2025,2025,,anual,07050,Sant Joan de Labritja,Eivissa,71.49,74.65,74.67,P
2025,2025,,anual,07051,Sant Llorenç des Cardassar,Mallorca,81.75,86.42,81.25,P
2025,2025,,anual,07052,Sant Lluís,Menorca,64.81,76.53,61.51,P
2025,2025,,anual,07054,Santa Eulària des Riu,Eivissa,75.02,77.85,75.14,P
2025,2025,,anual,07055,Santa Margalida,Mallorca,77.69,82.36,79.0,P
2025,2025,,anual,07057,Santanyí,Mallorca,72.49,75.3,73.74,P
2025,2025,,anual,07059,Ses Salines,Mallorca,63.89,73.81,65.91,P
2025,2025,,anual,07061,Sóller,Mallorca,82.95,87.23,84.92,P
2025,2025,,anual,07062,Son Servera,Mallorca,76.66,84.65,77.85,P
2025-M01,2025,1,mensual,07002,Alaior,Menorca,,,,U
2025-M01,2025,1,mensual,07003,Alcúdia,Mallorca,,,,U
2025-M01,2025,1,mensual,07005,Andratx,Mallorca,,,,U
2025-M01,2025,1,mensual,07011,Calvià,Mallorca,23.67,41.5,23.08,P
2025-M01,2025,1,mensual,07014,Capdepera,Mallorca,,,,U
2025-M01,2025,1,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2025-M01,2025,1,mensual,07022,Felanitx,Mallorca,,,,U
2025-M01,2025,1,mensual,07024,Formentera,Formentera,,,,U
2025-M01,2025,1,mensual,07026,Eivissa,Eivissa,,,,U
2025-M01,2025,1,mensual,07031,Llucmajor,Mallorca,,,,U
2025-M01,2025,1,mensual,07032,Maó,Menorca,,,,U
2025-M01,2025,1,mensual,07033,Manacor,Mallorca,,,,U
2025-M01,2025,1,mensual,07039,Muro,Mallorca,,,,U
2025-M01,2025,1,mensual,07040,Palma,Mallorca,43.6,52.02,49.8,P
2025-M01,2025,1,mensual,07042,Pollença,Mallorca,,,,U
2025-M01,2025,1,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2025-M01,2025,1,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2025-M01,2025,1,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2025-M01,2025,1,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2025-M01,2025,1,mensual,07052,Sant Lluís,Menorca,,,,U
2025-M01,2025,1,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2025-M01,2025,1,mensual,07055,Santa Margalida,Mallorca,,,,U
2025-M01,2025,1,mensual,07057,Santanyí,Mallorca,,,,U
2025-M01,2025,1,mensual,07059,Ses Salines,Mallorca,,,,U
2025-M01,2025,1,mensual,07061,Sóller,Mallorca,,,,U
2025-M01,2025,1,mensual,07062,Son Servera,Mallorca,,,,U
2025-M02,2025,2,mensual,07002,Alaior,Menorca,,,,U
2025-M02,2025,2,mensual,07003,Alcúdia,Mallorca,47.98,56.15,72.31,P
2025-M02,2025,2,mensual,07005,Andratx,Mallorca,,,,U
2025-M02,2025,2,mensual,07011,Calvià,Mallorca,63.75,65.19,61.98,P
2025-M02,2025,2,mensual,07014,Capdepera,Mallorca,,,,U
2025-M02,2025,2,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2025-M02,2025,2,mensual,07022,Felanitx,Mallorca,,,,U
2025-M02,2025,2,mensual,07024,Formentera,Formentera,,,,U
2025-M02,2025,2,mensual,07026,Eivissa,Eivissa,,,,U
2025-M02,2025,2,mensual,07031,Llucmajor,Mallorca,,,,U
2025-M02,2025,2,mensual,07032,Maó,Menorca,,,,U
2025-M02,2025,2,mensual,07033,Manacor,Mallorca,,,,U
2025-M02,2025,2,mensual,07039,Muro,Mallorca,,,,U
